ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id
,2008072,0,18497,1.000000000000000,19350 W 8 MILE RD,0,11,2207673,SANBORN,48075,5700,0,,1976,581.931835858196109,33,76-24-35-376-018,5692.036665969165369,2250
,2008255,0,18501,4.000000000000000,16025 NORTHLAND DR,0,52,2208477,SANBORN,48075,88324,0,,1958,795.955959245751046,23,76-24-36-452-004,26933.007444212806149,2250
,2009912,0,18540,1.000000000000000,20767 MITCHELLDALE AVE,0,14,2353833,SANBORN,48220,14860,0,,1996,575.099690114310306,21,S -25-33-381-043,15694.577396552362188,2245
,2010418,0,18547,1.000000000000000,434 W 8 MILE RD,0,18,2062073,SANBORN,48220,2100,0,,1954,142.778094435728804,21,24-25-34-455-047,1154.636949393690429,2075
,2010856,0,18551,1.000000000000000,12990 W 8 MILE RD,0,20,2113184,SANBORN,48237,14301,0,,1954,554.116918276427555,33,52-25-32-351-030,14170.970612963796157,2180
,2027233,0,18812,1.000000000000000,8800 NORTHEND AVE,0,13,2113411,SANBORN,48237,4360,0,,1951,296.136455215787123,31,52-25-33-152-040,4277.832861766418318,2180
,2024272,0,18827,1.000000000000000,10811 NORTHEND AVE,0,17,2353048,SANBORN,48220,34340,0,,1966,772.140869870954020,23,S -25-32-401-001,33573.800064561932231,2245
,2024501,0,18834,1.000000000000000,10651 NORTHEND AVE,0,19,2353081,SANBORN,48220,15200,0,,1976,677.486969153653718,31,S -25-32-401-045,26214.539236929173057,2245
,2027981,0,18902,1.000000000000000,21631 MEYERS RD,0,15,2112706,SANBORN,48237,2100,0,,1961,213.878006281049721,33,52-25-32-177-038,2062.479016133379446,2180
,2030726,0,18958,1.000000000000000,12721 CAPITAL AVE,0,14,2112692,SANBORN,48237,8025,0,,1954,396.024663461367652,31,52-25-32-177-011,8086.993955257008565,2180
,2031016,0,18965,1.000000000000000,21525 DEQUINDRE RD,0,13,2070702,SANBORN,48030,7200,0,,1934,340.377784781353682,21,28-25-36-430-034,7060.819088266648578,2090
,2032334,0,18986,1.000000000000000,8705 CAPITAL AVE,0,14,2113385,SANBORN,48237,5045,0,,1963,421.558089347024293,31,52-25-33-152-006,7705.974650237494643,2180
,2032465,0,18990,1.000000000000000,12720 CAPITAL AVE,0,17,2112680,SANBORN,48237,6380,0,,1954,403.704886972981910,31,52-25-32-176-020,6304.136580568299905,2180
,2036204,0,19055,1.000000000000000,10020 CAPITAL AVE,0,18,2113106,SANBORN,48237,7152,0,,1965,379.022986431464631,31,52-25-32-251-069,7217.757598997836794,2180
,2038436,0,19102,1.000000000000000,,0,11,2111401,SANBORN,48237,10500,0,,0,479.444224196532900,11,52-25-31-226-015,10509.927199637384547,2180
,2039956,0,19133,1.000000000000000,1505 JARVIS ST,0,15,2062310,SANBORN,48220,39035,0,,1950,874.007536249004374,31,24-25-35-176-006,39101.314064319099998,2075
,2044759,0,19224,1.000000000000000,1405 ACADEMY ST,0,22,2062249,SANBORN,48220,19610,0,,1947,711.993249033222241,21,24-25-35-126-015,20179.283791359252064,2075
,2046458,0,19267,2.000000000000000,23265 NORTHWESTERN HWY,0,23,2201958,SANBORN,48075,8024,0,,2006,284.591808376162703,23,76-24-26-476-012,4849.676122600509188,2250
,2046745,0,19273,1.000000000000000,10300 W 9 MILE RD,0,17,2108216,SANBORN,48237,4200,0,,1958,401.702349755914611,51,52-25-29-476-039,4449.036525231036649,2180
,2047330,0,19293,1.000000000000000,8410 W 9 MILE RD,0,12,2105874,SANBORN,48237,4606,0,,1948,306.994492198675061,65,52-25-28-380-021,5321.362072274491766,2180
,2050372,0,19338,1.000000000000000,803 E 9 MILE RD,0,12,2054556,SANBORN,48220,2521,0,,1979,214.715357906678179,21,24-25-26-355-003,2843.351417510126794,2075
,2050766,0,19348,1.000000000000000,1840 HILTON RD,0,11,2054555,SANBORN,48220,3047,0,,1952,214.120025860147138,23,24-25-26-355-002,2861.455554629859307,2075
,2051515,0,19368,1.000000000000000,23965 NOVI RD,0,16,2098386,SANBORN,48375,9044,0,,2004,432.158982980538951,23,50-22-27-226-002,10265.005769025427071,2170
,2052603,0,19397,1.000000000000000,23985 NOVI RD,0,15,2098260,SANBORN,48375,5300,0,,1988,300.351049868766381,51,50-22-27-200-006,5319.459378939591261,2170
,2053562,0,19424,2.000000000000000,111 E 9 MILE RD,0,27,2064893,SANBORN,48030,21100,0,,0,432.976481396977931,14,28-25-25-351-018,10565.088370789588225,2090
,2053643,0,19426,1.000000000000000,23500 NORTHWESTERN HWY,0,39,2201898,SANBORN,48075,27300,0,,2002,730.286344096413700,23,76-24-26-426-003,27295.878990827426605,2250
,2060771,0,19545,1.000000000000000,2222 HILTON RD,0,12,2054419,SANBORN,48220,3425,0,,1950,236.193866332106808,23,24-25-26-313-031,3379.189954063936057,2075
,2065814,0,19645,1.000000000000000,36600 GRAND RIVER AVE,0,27,2042694,SANBORN,48335,10200,0,,1972,442.701858863386917,65,22-23-20-300-010,8174.743352155107459,2072
,2070339,0,19746,2.000000000000000,24800 NOVI RD,0,20,2095859,SANBORN,48375,120369,0,,1973,1692.774165966702185,33,50-22-23-351-059,84498.903062698489521,2170
,2070418,0,19750,1.000000000000000,24590 LAHSER RD,0,12,2461679,SANBORN,48075,42643,0,,1977,859.308062080755917,11,76-24-27-101-051,42733.567020088899881,2250
,2070684,0,19755,2.000000000000000,24472 NORTHWESTERN HWY,0,23,2201327,SANBORN,48075,6082,0,,1967,283.848315587516538,23,76-24-26-127-018,4905.166373134829882,2250
,2072252,0,19794,1.000000000000000,2724 GOODRICH ST,0,14,2055841,SANBORN,48220,1200,0,,0,155.008656467804371,13,24-25-27-285-037,1230.376795420257167,2075
,2072720,0,19799,1.000000000000000,23700 WOODWARD AVE,0,13,2114958,SANBORN,48069,7933,0,,1951,458.929480082679788,21,60-25-27-157-015,8023.210150981065453,2210
,2073480,0,19818,1.000000000000000,23891 DEQUINDRE RD,0,22,2065425,SANBORN,48030,8406,0,,1954,368.614354737553754,31,28-25-25-430-001,8379.874104927030203,2090
,2075171,0,19848,1.000000000000000,24800 NOVI RD,0,21,2095859,SANBORN,48375,6000,0,,1973,321.926921991218535,33,50-22-23-351-059,6078.794919412755007,2170
,2075549,0,19855,1.000000000000000,39586-39588 GRAND RIVER AVE,0,20,2096673,SANBORN,48375,16000,0,,1979,573.939608477456659,23,50-22-24-426-007,16260.725984800927108,2170
,2078061,0,19894,1.000000000000000,24999 NORTHWESTERN HWY,0,15,2202087,SANBORN,48075,3791,0,,1978,262.313652442599107,65,76-24-27-226-016,4173.733926198755398,2250
,2078179,0,19896,4.000000000000000,19675 W 10 MILE RD,0,54,2201284,SANBORN,48075,56872,0,,1969,545.553876628178614,31,76-24-26-101-003,15499.981913132229238,2250
,2079683,0,19918,1.000000000000000,19011 W 10 MILE RD,0,13,2201295,SANBORN,48075,4720,0,,1959,420.693180191344197,21,76-24-26-126-013,5491.992825961346171,2250
,2080728,0,19938,1.000000000000000,24848 SOUTHFIELD RD,0,21,2200096,SANBORN,48075,2600,0,,2006,218.358970393113822,21,76-24-25-101-001,2596.482851637578278,2250
,2080855,0,19941,2.000000000000000,17727 W 10 MILE RD,0,15,2200098,SANBORN,48075,3000,0,,1969,227.461557766735979,51,76-24-25-101-003,2294.677487033793568,2250
,2081344,0,19952,1.000000000000000,19068 W 10 MILE RD,0,24,2198705,SANBORN,48075,4608,0,,1971,278.286951465578113,23,76-24-23-383-016,4784.970871782021277,2250
,2082332,0,19972,1.000000000000000,1701 MAPLEDALE ST,0,12,2053600,SANBORN,48220,30300,0,,0,1239.910946003149320,11,24-25-26-111-038,30345.342141225948581,2075
,2086667,0,20054,1.000000000000000,25802 NOVI RD,0,35,2095684,SANBORN,48375,1500,0,,1941,152.998856849963488,21,50-22-23-151-005,1453.086873906386700,2170
,2090742,0,20149,1.000000000000000,1675 E 10 MILE RD,0,14,2087977,SANBORN,48071,3680,0,,1962,299.904186167401463,31,44-25-24-476-025,4186.243571469782182,2150
,2091335,0,20162,1.000000000000000,25875 NOVI RD,0,17,2095045,SANBORN,48375,3800,0,,1997,250.171923052506600,21,50-22-22-227-029,3817.422437575778531,2170
,2091815,0,20173,1.000000000000000,43346-43350 GRAND RIVER AVE,0,18,2491837,SANBORN,48375,6300,0,,1987,335.408974651680126,21,50-22-14-351-063,6289.092505369038918,2170
SOUTHFIELD TOWN CENTER,2092911,0,20193,2.000000000000000,4400 TOWN CTR,0,25,2198374,SANBORN,48075,35100,0,,1978,673.701064508020409,23,76-24-22-426-025,17646.558587103285390,2250
,2093151,0,20196,1.000000000000000,,0,12,2092085,SANBORN,48375,900,0,,1950,120.191800364320429,21,50-22-15-477-001,902.433984506857882,2170
,2095538,0,20230,2.000000000000000,26201 NORTHWESTERN HWY,0,27,2198245,SANBORN,48076,124705,0,,1970,2758.208459552758995,23,76-24-22-151-005,90286.589617627148982,2250
,2099497,0,20298,1.000000000000000,44300 GRAND RIVER AVE,0,15,2462642,SANBORN,48375,4132,0,,2015,283.519037154912553,33,50-22-15-451-009,4107.204175234739523,2170
,2100603,0,20307,1.000000000000000,43263-43271 CRESCENT BLVD,0,15,2491837,SANBORN,48375,31100,0,,1987,892.785438104353034,21,50-22-14-351-063,31091.900955878300010,2170
,2114852,0,20553,1.000000000000000,210 E 3RD ST,0,29,2185000,SANBORN,48067,41300,0,,1950,982.316886847822389,23,72-25-22-106-006,26057.691173238250485,2240
,2119197,0,20640,1.000000000000000,422 W 11 MILE RD,0,20,2183861,SANBORN,48067,1536,0,,1954,130.788042698872488,23,72-25-16-480-001,854.820780030448987,2240
,2119616,0,20646,1.000000000000000,27650 FRANKLIN RD,0,13,2196879,SANBORN,48034,6100,0,,1985,338.834353893626087,23,76-24-17-328-001,6108.825689342351325,2250
,2119974,0,20653,1.000000000000000,940 E 11 MILE RD,0,11,2185464,SANBORN,48067,1530,0,,1950,170.712910116308109,23,72-25-22-201-010,1711.042744403196821,2240
,2128407,0,20819,1.000000000000000,2301 COOLIDGE HWY,0,15,2012070,SANBORN,48072,11803,0,,1980,579.878813687013235,51,04-25-18-429-043,12224.684994107836246,2015
,2133442,0,20922,5.000000000000000,28333 TELEGRAPH RD,0,68,2196850,SANBORN,48034,122645,0,,1972,687.477947167056755,21,76-24-17-201-053,27828.614311975150486,2250
,2157333,0,21364,1.000000000000000,29022 STEPHENSON HWY,0,16,2078880,SANBORN,48071,3546,0,,1974,280.858608022123974,65,44-25-11-377-016,4912.322822159533644,2150
,2158105,0,21378,2.000000000000000,29500 SOUTHFIELD RD,0,20,2192186,SANBORN,48076,7300,0,,1974,245.056371943524510,23,76-24-12-302-012,3648.182279557267520,2250
,2178008,0,21755,1.000000000000000,15590 W 13 MILE RD,0,14,2357084,SANBORN,48025,3149,0,,1973,275.010571326239642,51,TH-24-01-477-014,4214.984276241121734,2020
,2182861,0,21848,1.000000000000000,31171 STEPHENSON HWY,0,18,2077643,SANBORN,48071,11227,0,,1959,447.506626891188716,31,44-25-02-377-002,11196.265622309021637,2150
,2187420,0,21915,1.000000000000000,1400 E WHITCOMB AVE,0,30,2077145,SANBORN,48071,227300,0,,1989,2126.932202324930131,33,44-25-01-426-023,227332.973132849030662,2150
,2189369,0,21951,1.000000000000000,31805 JOHN R RD,0,15,2077664,SANBORN,48071,7911,0,,1998,456.681725729481116,65,44-25-02-426-009,8736.853569323458942,2150
,2190549,0,21974,1.000000000000000,4336 COOLIDGE HWY,0,31,2169089,SANBORN,48073,240300,0,,1960,2515.629820501043014,31,72-25-05-153-020,238258.383537072630133,2240
,2191991,0,21999,1.000000000000000,4420 FERNLEE AVE,0,14,2169059,SANBORN,48073,4000,0,,1958,297.139538506970837,31,72-25-05-130-006,3693.568254386508670,2240
,2194671,0,22049,1.000000000000000,32388 JOHN R RD,0,19,2076893,SANBORN,48071,41648,0,,1972,894.843664003405479,61,44-25-01-151-054,44535.329883177124429,2150
,2195225,0,22058,1.000000000000000,32661 EDWARD AVE,0,23,2076861,SANBORN,48071,31542,0,,1978,725.202845490853406,23,44-25-01-102-019,29623.855621032424096,2150
,2196004,0,22075,1.000000000000000,4909 FERNLEE AVE,0,15,2166274,SANBORN,48073,3216,0,,1966,237.221478974704155,31,72-20-32-376-025,3096.101377306921677,2240
,2197445,0,22097,1.000000000000000,5050 LEAFDALE BLVD,0,12,2166340,SANBORN,48073,5826,0,,1957,339.511370786572627,23,72-20-32-451-005,5733.541598531113777,2240
,2206992,0,22255,2.000000000000000,51967 10 MILE RD,0,22,2314591,SANBORN,48178,4326,0,,2008,290.658598858461460,23,K -21-25-200-012,4924.095159264971699,2145
,2213608,0,22371,1.000000000000000,56882 GRAND RIVER AVE,0,15,2310550,SANBORN,48165,300,0,,1925,140.901478806150095,21,K -21-03-302-002,1188.402712117924239,2145
,2214509,0,22386,2.000000000000000,30749 MILFORD RD,0,22,2310733,SANBORN,48165,28540,0,,2008,921.422285885898873,21,K -21-04-201-012,34283.945577561295067,2145
,2215676,0,22397,1.000000000000000,46550 W PONTIAC TRL,0,15,2281008,SANBORN,48390,7800,0,,2004,562.834629669707851,33,E -17-33-400-047,7823.948989075061036,2060
,2233959,0,22769,1.000000000000000,3300 GENERAL MOTORS RD,0,30,2318677,SANBORN,48380,142600,0,,1956,2417.681747110392735,31,L -16-18-200-001,142602.964652609865880,2160
,2287567,0,23894,1.000000000000000,136 AUBURN AVE,0,13,2136316,SANBORN,48342,12414,0,,1970,450.725655051623278,23,64-14-33-102-026,12075.069158662623522,2215
,2289816,0,23928,1.000000000000000,250 W PIKE ST,0,18,2131461,SANBORN,48341,35100,0,,0,860.881138939431821,11,64-14-29-379-034,35105.972700086022087,2215
,2289859,0,23931,1.000000000000000,454 W HURON ST,0,13,2133513,SANBORN,48341,3500,0,,1920,207.337797079390725,65,64-14-30-479-045,2674.468012295399603,2215
,2292201,0,23964,1.000000000000000,108 W LAWRENCE ST,0,11,2131726,SANBORN,48341,36000,0,,0,767.980011440797512,33,64-14-29-452-009,35966.432980018740636,2215
,2294483,0,24000,1.000000000000000,58 W HURON ST,0,13,2131586,SANBORN,48342,5581,0,,1956,326.157035528763174,23,64-14-29-408-015,6039.321108544993876,2215
,2296738,0,24045,1.000000000000000,110 N PERRY ST,0,13,2131657,SANBORN,48342,1327,0,,1950,159.164960010818675,23,64-14-29-427-008,1372.710778893780116,2215
,2299022,0,24077,3.000000000000000,34 OAKLAND AVE,0,37,2130887,SANBORN,48342,43000,0,,1940,579.655203492930923,23,64-14-29-258-022,14344.494431667682875,2215
,2300135,0,24090,1.000000000000000,211 N CASS AVE,0,12,2130424,SANBORN,48342,4200,0,,1948,350.739512548768005,21,64-14-29-180-009,4384.885302084840077,2215
,2300735,0,24099,1.000000000000000,290 UNIVERSITY DR,0,21,2128597,SANBORN,48342,19925,0,,1983,587.324626873389320,33,64-14-28-178-001,20416.431964981984493,2215
,2009843,0,24397,1.000000000000000,1330 W 8 MILE RD,0,14,2059273,SANBORN,48220,2625,0,,1945,227.651569701967219,21,24-25-33-480-012,3073.655108810217826,2075
,2090698,0,24418,1.000000000000000,1717 E 10 MILE RD,0,15,2087971,SANBORN,48071,3680,0,,1962,265.261182928873041,31,44-25-24-476-011,3749.771867476026728,2150
,2900869,0,24578,1.000000000000000,23410 WOODWARD AVE,0,14,2056078,SANBORN,48220,3190,0,,1926,250.226545709111065,21,24-25-27-327-007,3501.091001489294740,2075
,2924540,0,24586,1.000000000000000,475 W BIG BEAVER RD,0,19,2459574,SANBORN,48083,7700,0,,2015,362.318705649588992,65,88-20-22-383-007,7744.038538674299161,2270
,2050636,0,24626,1.000000000000000,701-751 E 9 MILE RD,0,21,2057140,SANBORN,48220,22729,0,,1987,860.027533814059552,21,24-25-27-492-008,25585.055150294327177,2075
,2120546,0,24652,2.000000000000000,1424 E 11 MILE RD,0,28,2185689,SEMCOG,48067,4400,0,,0,189.060335655631917,14,72-25-22-229-005,2112.075285211334176,2240
,2938341,0,24811,,4249 INTERPARK DR,0,,2488066,NEARMAP,48326,2473,0,,2019,238.007152251090133,65,02-14-02-202-013,3001.076748403496822,2220
LAWRENCE TECHNOLOGICAL UNIVERSITY,2900816,0,24814,3.000000000000000,21000 W 10 MILE RD,0,39,2459780,SANBORN,48075,68300,0,,2001,744.443295579803248,11,76-24-22-451-004,22750.778075023165002,2250
,2925311,0,24817,1.000000000000000,26401 NOVI RD,0,16,2092074,SANBORN,48375,10120,0,,2015,406.367843552616762,65,50-22-15-476-042,9771.743211040242386,2170
,2114310,0,24844,1.000000000000000,26400 W 11 MILE RD,0,13,2197275,SANBORN,48034,10000,0,,0,446.939761529628470,33,76-24-18-400-022,9991.683245187670764,2250
,2519542,0,24940,1.000000000000000,1615 W BIG BEAVER RD,0,14,2236628,SANBORN,48084,4200,0,,1973,261.598560746536975,51,88-20-29-226-047,4196.751973616794203,2270
,2590070,0,24959,1.000000000000000,3401 LAPEER RD W,0,10,2001469,SANBORN,48326,7800,0,,1980,597.510710247859720,33,02-14-11-126-004,7838.861786654128991,2220
,2094412,0,25002,3.000000000000000,42600 W 11 MILE RD,0,36,2091886,SANBORN,48375,29100,0,,1999,465.874009033350887,63,50-22-14-376-016,9696.858399628257757,2170
,2194477,0,25193,1.000000000000000,4625 DELEMERE BLVD,0,19,2169036,SANBORN,48073,9000,0,,1977,379.539608781342167,31,72-25-05-127-017,8977.382077271098751,2240
,2003198,0,25318,1.000000000000000,26460 W 8 MILE RD,0,16,2204998,SANBORN,48033,3800,0,,0,263.739989838051883,31,76-24-31-451-023,3757.438540493400524,2250
,2009902,0,25321,1.000000000000000,1360 W 8 MILE RD,0,14,2059279,SANBORN,48220,12390,0,,1952,457.441875615091931,31,24-25-33-480-021,12404.600820651294271,2075
,2211292,0,25713,1.000000000000000,49435 GRAND RIVER AVE,0,15,2243675,SANBORN,48393,3647,0,,2002,257.450208187668693,21,96-22-07-476-004,3749.094558907867849,2295
,2901411,0,25848,1.000000000000000,329 W 14 MILE RD,0,14,2026649,SANBORN,48017,3020,0,,1958,216.276911072480772,21,16-25-04-204-002,2837.016620069698547,2055
,2192252,0,25907,1.000000000000000,32295 STEPHENSON HWY,0,16,2077192,SANBORN,48071,16936,0,,1965,616.253206235289213,31,44-25-02-101-035,17728.228635952062177,2150
,2189885,0,26064,1.000000000000000,31725 STEPHENSON HWY,0,22,2077487,SANBORN,48071,10184,0,,1959,405.658115015693511,31,44-25-02-326-001,9885.626036995128743,2150
,2195861,0,26066,1.000000000000000,4850 FERNLEE AVE,0,13,2166284,SANBORN,48073,6704,0,,1982,343.248921180603418,23,72-20-32-377-032,6649.578600495742648,2240
,2498630,0,26138,1.000000000000000,1000 LIVERNOIS RD,0,16,2237432,SANBORN,48083,14839,0,,1968,518.987346870685542,31,88-20-34-152-009,13927.964223506571216,2270
,2933971,0,26203,1.000000000000000,1000 W BIG BEAVER RD,0,,2468107,NEARMAP,48084,9500,0,,2018,470.289964605551972,65,88-20-21-352-001,9803.427028706488272,2270
,2026366,0,26223,1.000000000000000,,0,14,2113425,SANBORN,48237,1200,0,,1962,142.354338425706544,41,52-25-33-152-059,1134.817543376406093,2180
,2032849,0,26227,1.000000000000000,22050 WOODWARD AVE,0,14,2060612,SANBORN,48220,3350,0,,1940,256.419712135852365,21,24-25-34-255-036,3460.027829444547933,2075
,2938400,0,26394,3.000000000000000,5060 COOLIDGE HWY,0,,2473147,NEARMAP,48073,94500,0,,2019,780.419695347820380,33,72-20-32-301-032,32335.217083531388198,2240
,2043421,0,26471,1.000000000000000,13551 W 9 MILE RD,0,12,2112291,SANBORN,48237,1290,0,,1971,147.385381223953800,21,52-25-32-101-002,1310.101017415576507,2180
,2101340,0,26488,1.000000000000000,44922 GRAND RIVER AVE,0,10,2091959,SANBORN,48375,4600,0,,1979,362.875277336979593,33,50-22-15-301-009,4563.480350373894908,2170
,2581693,0,26654,1.000000000000000,2391 PONTIAC RD,0,15,2002421,SANBORN,48326,3300,0,,1960,241.824605463057992,33,02-14-14-177-002,3283.274543115058350,2220
,2024590,0,26851,1.000000000000000,10669 NORTHEND AVE,0,21,2353079,SANBORN,48220,15162,0,,1966,498.016374269009816,33,S -25-32-401-043,15231.954978222456702,2245
,2027101,0,26853,1.000000000000000,13200 NORTHEND AVE,0,18,2112659,SANBORN,48237,900,0,,1957,119.123159504457050,31,52-25-32-152-024,885.012316604494345,2180
,2020031,0,27044,1.000000000000000,450 FAIR ST,0,17,2063059,SANBORN,48220,54457,0,,1952,1089.314790233108170,31,24-25-35-376-002,54669.904244468212710,2075
,2196882,0,27079,1.000000000000000,5060 COOLIDGE HWY,0,15,2473147,SANBORN,48073,7800,0,,1989,570.553366248371617,33,72-20-32-301-032,7780.437847620486536,2240
,2902243,0,27158,1.000000000000000,138 N SAGINAW ST,0,23,2131643,SANBORN,48342,1666,0,,1928,240.734099243097035,23,64-14-29-426-008,1976.475794333533031,2215
,2902242,0,27223,1.000000000000000,104 N SAGINAW ST,0,23,2131645,SANBORN,48342,2400,0,,1930,257.186285100272471,21,64-14-29-426-010,2970.685627348685102,2215
,2302408,0,27311,1.000000000000000,197 CESAR E CHAVEZ AVE,0,14,2130808,SANBORN,48342,7900,0,,0,383.567623498444107,21,64-14-29-251-008,7899.732973000668608,2215
,2902251,0,27406,1.000000000000000,61 OAKLAND AVE,0,21,2130841,SANBORN,48342,4900,0,,1978,297.815885164460667,23,64-14-29-256-025,4891.839067914247607,2215
,2502907,0,27565,1.000000000000000,2823 W MAPLE RD,0,13,2237286,SEMCOG,48084,8100,0,,1973,482.404817678441077,21,88-20-32-101-007,8111.674672486497911,2270
,2939243,0,27719,1.000000000000000,985 BADDER AVE,0,,2237612,NEARMAP,48083,6100,0,,2017,314.626274185435989,31,88-20-34-277-017,6099.269561039121982,2270
,2497738,0,27854,1.000000000000000,999-1003 BADDER DR,0,15,2237621,SANBORN,48083,6528,0,,1973,332.450244755667597,31,88-20-34-278-010,6714.101633487989602,2270
,2008176,0,27908,1.000000000000000,15200 W 8 MILE RD,0,16,2111897,SANBORN,48237,5000,0,,1965,418.660711336382406,33,52-25-31-351-013,5022.205043667030623,2180
,2577038,0,28078,1.000000000000000,1087 DORIS RD,0,22,2002955,SANBORN,48326,7975,0,,2003,360.020594776314283,31,02-14-23-326-014,8021.595195270251679,2220
,2938625,0,28094,1.000000000000000,325 W GIRARD AVE,0,19,2078467,SEMCOG,48071,2800,0,,1967,226.223620466801435,31,44-25-11-282-005,2984.286797719428705,2150
,2507919,0,28262,1.000000000000000,1709 JOHN R RD,0,13,2235076,SANBORN,48083,11922,0,,1991,478.205231744344530,31,88-20-26-481-041,12134.180546944427988,2270
,2507961,0,28263,1.000000000000000,1700 BELLINGHAM DR,0,40,2235068,SANBORN,48083,46529,0,,1997,767.123083996222590,31,88-20-26-480-035,36767.112194552515575,2270
,2503310,0,28458,1.000000000000000,1315 CHICAGO RD,0,12,2237668,SANBORN,48083,13700,0,,1978,965.325451001625765,33,88-20-35-201-061,13688.265330822328906,2270
