ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
,3366951,0,712625,1.000000000000000,"31536 GROESBECK HWY",0,10.000000000000000,3019857,SANBORN,48026,5700,0,,1958,613.296581014415210,63,03-14-05-328-001,5728.285107570215587,3040,42.528524,-82.942442,1,rooftop,31536,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3371017,0,712686,1.000000000000000,"18481 MASONIC",0,11.000000000000000,3019797,SANBORN,48026,931,0,,1985,177.949991619494028,61,03-14-05-281-022,1554.229177215298705,3040,42.532182,-82.931772,1,rooftop,18481,Masonic,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3376441,0,712785,1.000000000000000,"17801 HELRO",0,18.000000000000000,3019357,SANBORN,48026,14400,0,,1989,486.436755766112412,31,03-14-05-177-014,13114.829791468609983,3040,42.534242,-82.939739,1,rooftop,17801,Helro,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3377375,0,712798,1.000000000000000,"32568 GROESBECK HWY",0,14.000000000000000,3019384,SANBORN,48026,1300,0,,1970,149.115579952186067,21,03-14-05-203-008,1292.223582296122913,3040,42.535419,-82.93711,1,rooftop,32568,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3389397,0,713019,1.000000000000000,"33490 GROESBECK HWY",0,15.000000000000000,3019100,SANBORN,48026,8400,0,,0,401.681554327108870,31,03-11-32-476-040,8502.485743577390167,3040,42.543375,-82.93125,1,rooftop,33490,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3403738,0,713276,1.000000000000000,"35315 BEATTIE DR",0,18.000000000000000,3105376,SANBORN,48312,12700,0,,1979,474.246136511539191,31,10-10-28-378-037,12453.015677151146519,3115,42.552968,-83.040766,1,rooftop,35315,"Beattie Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3413136,0,713475,1.000000000000000,"36333 MOUND RD",0,19.000000000000000,3106189,SANBORN,48310,24721,0,,1999,669.159925843925407,23,10-10-29-276-017,25673.852676080350648,3115,42.56011,-83.050065,1,rooftop,36333,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3422231,0,713631,1.000000000000000,"36776 GROESBECK HWY",0,13.000000000000000,3198546,SANBORN,48035,2556,0,,1980,218.350733078367341,65,16-11-28-229-023,2684.381673193901861,3030,42.567454,-82.913109,1,rooftop,36776,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Semcog
,3356410,0,714391,1.000000000000000,"31058 UTICA RD",0,14.000000000000000,3019919,SANBORN,48026,2600,0,,1955,209.474493870177611,21,03-14-05-376-021,2584.341494530211548,3040,42.525005,-82.944123,1,rooftop,31058,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3359178,0,714766,1.000000000000000,"31047 FRASER DR",0,14.000000000000000,3022128,SANBORN,48026,7690,0,,1963,400.259599908684720,31,03-14-06-476-034,7494.040089269414239,3040,42.524825,-82.95207,1,rooftop,31047,"Fraser Dr",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3371983,0,714785,1.000000000000000,"32155 GROESBECK HWY",0,17.000000000000000,3019353,SANBORN,48026,6400,0,,0,366.430690749753239,14,03-14-05-177-003,6438.488291933181245,3040,42.533033,-82.940777,1,rooftop,32155,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
"FORD MOTOR COMPANY",3145943,0,717634,2.000000000000000,"39000 MOUND RD",0,26.000000000000000,3092432,SANBORN,48310,2723465,0,,1956,10616.434979417130307,31,10-10-16-300-002,2716232.785025226417929,3115,42.583595,-83.045074,1,rooftop,39000,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3201983,0,718697,1.000000000000000,"20733 GRATIOT AVE",0,14.000000000000000,3003963,SANBORN,48021,9800,0,,1958,579.638508581420297,21,02-13-36-479-017,9767.305653830058873,3035,42.450641,-82.968068,1,rooftop,20733,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3202303,0,718701,1.000000000000000,"2865 E 8 MILE RD",0,12.000000000000000,3154614,SANBORN,48091,3260,0,,1970,233.421583100074315,21,12-13-31-378-046,3094.665965397903165,3130,42.447276,-83.074889,1,range_interpolation,2865,"E 8 Mile Rd",,,Warren,MI,"Macomb County",48091,US,"TIGER/Line® dataset from the US Census Bureau"
,3367468,0,719052,1.000000000000000,"32066 VAN DYKE AVE",0,12.000000000000000,3119500,SANBORN,48093,4800,0,,1962,283.279064843962828,21,12-13-03-151-011,4820.755053225385382,3130,42.530168,-83.028759,1,rooftop,32066,"Van Dyke Ave",,,Warren,MI,"Macomb County",48093,US,Semcog
,3242343,0,719296,1.000000000000000,"2324 MORRISSEY AVE",0,18.000000000000000,3152633,SANBORN,48091,16400,0,,1966,639.816720873929398,31,12-13-30-307-006,16962.519374231455004,3130,42.466906,-83.079261,1,rooftop,2324,"Morrissey Ave",,,Warren,MI,"Macomb County",48091,US,Semcog
,3249109,0,719411,1.000000000000000,"2000 CENTERWOOD DR",0,21.000000000000000,3152135,SANBORN,48091,43100,0,,1989,786.383233972178687,31,12-13-30-151-015,35134.425980193977011,3130,42.469666,-83.083095,1,rooftop,2000,"Centerwood Dr",,,Warren,MI,"Macomb County",48091,US,Semcog
,3253052,0,719464,1.000000000000000,"2201 CENTERWOOD DR",0,19.000000000000000,3152137,SANBORN,48091,11900,0,,1990,451.288917436079885,31,12-13-30-151-020,11969.072200274609713,3130,42.470378,-83.081136,1,rooftop,2201,"Centerwood Dr",,,Warren,MI,"Macomb County",48091,US,Semcog
,3253478,0,719469,1.000000000000000,"24240 MOUND RD",0,22.000000000000000,3304417,SANBORN,48091,4100,0,,1956,268.126935371025070,23,12-13-28-152-019,4078.490074006190298,3130,42.471899,-83.043737,1,rooftop,24240,"Mound Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3267261,0,719682,1.000000000000000,"2001 10 MILE RD",0,23.000000000000000,3140040,SANBORN,48091,24900,0,,1999,621.449889211786967,21,12-13-19-353-013,23928.828758886684227,3130,42.476983,-83.082571,1,rooftop,2001,"10 Mile Rd",,,Warren,MI,"Macomb County",48091,US,Macomb
,3292483,0,720089,1.000000000000000,"26648 LIBERAL",0,12.000000000000000,3000013,SANBORN,48015,1500,0,,0,165.007137341179657,51,01-13-21-202-011,1485.139260889632851,3020,42.489289,-83.033898,1,rooftop,26648,Liberal,,,"Center Line",MI,"Macomb County",48015,US,Semcog
,3296577,0,720159,1.000000000000000,"3005 11 MILE RD",0,16.000000000000000,3139147,SANBORN,48092,3770,0,,1990,284.610664309907179,23,12-13-18-451-011,4048.815247757231646,3130,42.491662,-83.075322,1,rooftop,3005,"11 Mile Rd",,,Warren,MI,"Macomb County",48092,US,Macomb
,3352398,0,721019,1.000000000000000,"30665 GROESBECK HWY",0,18.000000000000000,3037220,SANBORN,48066,10300,0,,1973,612.971090554916145,31,08-14-07-227-015,10283.361735094997130,3105,42.520937,-82.949729,1,rooftop,30665,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3356514,0,721079,1.000000000000000,"16480 E 13 MILE RD",0,16.000000000000000,3037208,SANBORN,48066,13100,0,,1972,623.049777876170424,31,08-14-07-226-006,13506.373364208533530,3105,42.523787,-82.955544,1,range_interpolation,16480,"E 13 Mile Rd",,,Roseville,MI,"Macomb County",48066,US,"TIGER/Line® dataset from the US Census Bureau"
,3356782,0,721082,1.000000000000000,"31065 GROESBECK HWY",0,21.000000000000000,3019890,SANBORN,48026,20130,0,,1972,742.618212045739938,21,03-14-05-353-008,20953.683035506695887,3040,42.52506,-82.946912,1,rooftop,31065,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3357728,0,721100,1.000000000000000,"30903 GROESBECK HWY",0,14.000000000000000,3037674,SANBORN,48066,6100,0,,2001,468.258116017632858,23,08-14-08-101-011,7024.318157618954501,3105,42.523159,-82.947906,1,rooftop,30903,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3362985,0,721199,1.000000000000000,"31531 GROESBECK HWY",0,11.000000000000000,3019836,SANBORN,48026,1200,0,,1965,156.786746516692773,31,03-14-05-326-007,1249.355772588281297,3040,42.528461,-82.944065,1,rooftop,31531,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3367877,0,721267,1.000000000000000,"31537 GROESBECK HWY",0,13.000000000000000,3019835,SANBORN,48026,7600,0,,1956,451.272592354339849,31,03-14-05-326-006,7568.699676727478618,3040,42.529046,-82.944116,1,rooftop,31537,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3367882,0,721268,1.000000000000000,"31795 GROESBECK HWY",0,16.000000000000000,3019832,SANBORN,48026,27784,0,,1963,868.078969575538395,31,03-14-05-326-003,28401.588438064027287,3040,42.530429,-82.942662,1,rooftop,31795,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3372336,0,721340,1.000000000000000,"17717 MASONIC",0,13.000000000000000,3019519,SANBORN,48026,8449,0,,1994,404.616597373144202,23,03-14-05-251-009,8425.821723164279319,3040,42.532148,-82.938693,1,rooftop,17717,Masonic,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3384759,0,721559,1.000000000000000,"33080 GROESBECK HWY",0,12.000000000000000,3019096,SANBORN,48026,14108,0,,1960,623.418096295039732,21,03-11-32-476-035,15534.435700166539391,3040,42.539711,-82.934132,1,rooftop,33080,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3388001,0,721622,1.000000000000000,"33069 GROESBECK HWY",0,20.000000000000000,3019079,SANBORN,48026,84200,0,,1960,1286.902699158498763,31,03-11-32-451-013,82618.801138800190529,3040,42.540204,-82.935799,1,rooftop,33069,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3389287,0,721647,1.000000000000000,"6601 STERLING DR S",0,31.000000000000000,3110896,SANBORN,48312,40000,0,,1968,854.753893089989106,33,10-10-33-177-003,40817.535015646419197,3115,42.544036,-83.042204,1,rooftop,6601,"Sterling Dr S",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3394474,0,721740,1.000000000000000,"6690 STERLING DR N",0,28.000000000000000,3110898,SANBORN,48312,43600,0,,1993,983.595669380636082,31,10-10-33-177-007,45567.007822671897884,3115,42.545148,-83.040082,1,rooftop,6690,"Sterling Dr N",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3394515,0,721741,1.000000000000000,"33510 GROESBECK HWY",0,16.000000000000000,3019086,SANBORN,48026,5180,0,,1970,323.324760519377833,31,03-11-32-476-006,5285.268993673404111,3040,42.543698,-82.931101,1,rooftop,33510,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3396367,0,721771,1.000000000000000,"34650 MOUND RD",0,15.000000000000000,3110874,SANBORN,48310,34697,0,,1971,810.374427249375117,21,10-10-33-102-001,35186.978247051978542,3115,42.547939,-83.047353,1,rooftop,34650,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3396369,0,721772,1.000000000000000,"5972 PRODUCT DR",0,23.000000000000000,3110876,SANBORN,48312,71400,0,,1969,1313.693235951297083,31,10-10-33-102-003,75647.770337547626696,3115,42.547732,-83.046198,1,rooftop,5972,"Product Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3398846,0,721822,1.000000000000000,"34355 GROESBECK HWY",0,21.000000000000000,3201370,SANBORN,48035,25720,0,,1973,695.116263954173291,31,16-11-33-152-027,26032.986381177623116,3030,42.550387,-82.928881,1,rooftop,34355,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Semcog
,3399422,0,721836,1.000000000000000,"6119 15 MILE RD",0,24.000000000000000,3105348,SEMCOG,48312,13400,0,,1976,518.835420065601625,31,10-10-28-353-035,14226.892547380581163,3115,42.551242,-83.046291,1,rooftop,6119,"15 Mile Rd",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3400626,0,721861,1.000000000000000,"34600 GROESBECK HWY",0,11.000000000000000,3201381,SANBORN,48035,2808,0,,1978,271.277758247893416,23,16-11-33-154-019,3722.439859933539537,3030,42.549952,-82.926399,1,rooftop,34600,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Semcog
,3406256,0,721977,1.000000000000000,"35243 GROESBECK HWY",0,12.000000000000000,3198751,SANBORN,48035,4567,0,,1986,339.719508853023171,65,16-11-28-376-001,5979.700853976361032,3030,42.556342,-82.922815,1,rooftop,35243,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Semcog
,3372333,0,722400,1.000000000000000,"17689 MASONIC",0,10.000000000000000,3019362,SANBORN,48026,7300,0,,1960,437.397931276473400,65,03-14-05-178-003,8895.821573868841369,3040,42.532092,-82.939594,1,rooftop,17689,Masonic,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3382739,0,722403,1.000000000000000,"32968 GROESBECK HWY",0,10.000000000000000,3019385,SANBORN,48026,4800,0,,2003,429.775456859224789,33,03-14-05-203-010,4783.626510607187811,3040,42.536001,-82.934982,1,rooftop,32968,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3354123,0,726371,1.000000000000000,"30744 GROESBECK HWY",0,23.000000000000000,3037691,SANBORN,48066,16700,0,,1965,524.063122602615067,31,08-14-08-103-005,15529.269347321680470,3105,42.521413,-82.947823,1,rooftop,30744,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3202203,0,726632,1.000000000000000,"2373 E 8 MILE RD",0,16.000000000000000,3154526,SANBORN,48091,16800,0,,1946,522.927557461722472,21,12-13-31-355-037,16996.082994054875599,3130,42.447226,-83.079421,1,range_interpolation,2373,"E 8 Mile Rd",,,Warren,MI,"Macomb County",48091,US,"TIGER/Line® dataset from the US Census Bureau"
,3202329,0,726636,1.000000000000000,"6565 E 8 MILE RD",0,42.000000000000000,3157317,SANBORN,48091,425900,0,,1950,3738.911723643977439,33,12-13-33-100-005,425904.495107210648712,3130,42.448078,-83.036735,1,range_interpolation,6565,"E 8 Mile Rd",,,Warren,MI,"Macomb County",48091,US,"TIGER/Line® dataset from the US Census Bureau"
,3230587,0,727114,1.000000000000000,"22804 DEQUINDRE RD",0,13.000000000000000,3153474,SANBORN,48091,5980,0,,0,369.606601652516019,31,12-13-31-102-013,6107.963172464539639,3130,42.460452,-83.083477,1,rooftop,22804,"Dequindre Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3234198,0,727186,1.000000000000000,"21500 MOUND RD",0,34.000000000000000,3158128,SEMCOG,48091,3408400,0,,1940,13460.639431483632507,31,12-13-33-300-019,3408369.649558077100664,3130,42.454824,-83.040846,1,rooftop,21500,"Mound Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3242341,0,727325,1.000000000000000,"2220 MORRISSEY AVE",0,16.000000000000000,3152634,SANBORN,48091,33400,0,,0,891.975129804562698,31,12-13-30-307-009,33994.471041152151884,3130,42.466763,-83.080728,1,rooftop,2220,"Morrissey Ave",,,Warren,MI,"Macomb County",48091,US,Semcog
,3245492,0,727369,1.000000000000000,"2275 BART AVE",0,25.000000000000000,3152637,SANBORN,48091,33300,0,,1968,761.835485000961057,31,12-13-30-308-007,34292.300191145521239,3130,42.466037,-83.079276,1,rooftop,2275,"Bart Ave",,,Warren,MI,"Macomb County",48091,US,Semcog
,3258309,0,727607,1.000000000000000,"24560 MOUND RD",0,15.000000000000000,3149947,SANBORN,48091,1600,0,,1964,164.749271385708084,31,12-13-28-151-002,1696.283923970625892,3130,42.473379,-83.044864,1,rooftop,24560,"Mound Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3262646,0,727688,1.000000000000000,"2500 10 MILE RD",0,11.000000000000000,3152125,SANBORN,48091,11300,0,,1985,648.788618127803375,33,12-13-30-126-006,11261.993588207662469,3130,42.475648,-83.076607,1,rooftop,2500,"10 Mile Rd",,,Warren,MI,"Macomb County",48091,US,Macomb
,3268766,0,727769,1.000000000000000,"25150 DEQUINDRE RD",0,12.000000000000000,3140033,SANBORN,48091,800,0,,1946,122.823842299249321,31,12-13-19-352-024,830.626172728039933,3130,42.477766,-83.084245,1,rooftop,25150,"Dequindre Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3274814,0,727849,1.000000000000000,"25300 GUENTHER",0,24.000000000000000,3140014,SANBORN,48091,38083,0,,2000,804.759916823894969,33,12-13-19-326-029,38210.593952253875614,3130,42.479305,-83.076097,1,rooftop,25300,Guenther,,,Warren,MI,"Macomb County",48091,US,Semcog
,3294143,0,728187,2.000000000000000,"7397 BERNICE",0,20.000000000000000,3000141,SANBORN,48015,1554,0,,1930,150.448515412601608,23,01-13-21-229-031,1312.317805208527034,3020,42.48838,-83.028869,1,rooftop,7397,Bernice,,,"Center Line",MI,"Macomb County",48015,US,Semcog
,3347708,0,729127,2.000000000000000,"30233 GROESBECK HWY",0,21.000000000000000,3037359,SANBORN,48066,65200,0,,1965,884.424745335353350,31,08-14-07-276-013,32617.664320403295278,3105,42.518335,-82.951855,1,rooftop,30233,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3359118,0,729332,1.000000000000000,"30996 GROESBECK HWY",0,17.000000000000000,3037688,SANBORN,48066,2486,0,,1988,224.824127325240823,21,08-14-08-102-019,3140.805846504053534,3105,42.523781,-82.946225,1,rooftop,30996,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3363644,0,729387,1.000000000000000,"31450 KENDALL",0,21.000000000000000,3022192,SANBORN,48026,6790,0,,0,343.879657787507256,14,03-14-06-478-021,7234.530577632335735,3040,42.527206,-82.949888,1,rooftop,31450,Kendall,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3366503,0,729450,1.000000000000000,"31580 GROESBECK HWY",0,12.000000000000000,3019844,SANBORN,48026,3925,0,,1954,288.800736702563370,21,03-14-05-327-007,3911.435672126552618,3040,42.529525,-82.94194,1,rooftop,31580,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3367878,0,729477,1.000000000000000,"31537 GROESBECK HWY",0,10.000000000000000,3019835,SANBORN,48026,2800,0,,1956,302.123022209499482,31,03-14-05-326-006,2842.255131317554515,3040,42.529046,-82.944116,1,rooftop,31537,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3385215,0,729772,1.000000000000000,"33663 MOUND RD",0,16.000000000000000,3110741,SANBORN,48310,30200,0,,1985,761.735179937513635,21,10-10-32-427-039,30845.368048828109750,3115,42.540769,-83.048883,1,rooftop,33663,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3399414,0,730040,1.000000000000000,"35030 MOUND RD",0,13.000000000000000,3105340,SANBORN,48310,2340,0,,1984,218.735016253441273,21,10-10-28-353-025,2795.703110361082054,3115,42.550918,-83.047597,1,rooftop,35030,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3402967,0,730095,1.000000000000000,"35290 MOUND RD",0,20.000000000000000,3105330,SANBORN,48310,11000,0,,1988,442.130236506972039,33,10-10-28-352-019,11171.188165694040435,3115,42.552986,-83.047488,1,rooftop,35290,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3406102,0,730174,1.000000000000000,"35800-35836 VAN DYKE AVE",0,14.000000000000000,3104598,SANBORN,48312,15000,0,,1978,653.030174442008956,21,10-10-27-300-033,16899.664797997997084,3115,42.557412,-83.027976,0.9,nearest_rooftop_match,35836,"Van Dyke Ave",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3410321,0,730254,1.000000000000000,"6620 COBB DR",0,19.000000000000000,3105311,SANBORN,48312,7100,0,,1985,380.662287204307574,31,10-10-28-327-003,7186.437271374542433,3115,42.556701,-83.041491,1,rooftop,6620,"Cobb Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3900019,0,730570,1.000000000000000,"25197 GRATIOT AVE",0,11.000000000000000,3049857,SANBORN,48066,2016,0,,1955,233.696865163293239,21,08-14-19-477-024,2189.320629335702961,3105,42.480892,-82.947897,1,rooftop,25197,"Gratiot Ave",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3900969,0,730599,1.000000000000000,"22235 GRATIOT AVE",0,11.000000000000000,3010976,SANBORN,48021,1200,0,,1954,168.597318058993466,21,02-14-31-104-043,1360.385768700356948,3035,42.461614,-82.960534,1,rooftop,22235,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3367879,0,730979,1.000000000000000,"31537 GROESBECK HWY",0,10.000000000000000,3019835,SANBORN,48026,2300,0,,1956,225.855388329388205,31,03-14-05-326-006,2293.972734099982063,3040,42.529046,-82.944116,1,rooftop,31537,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3202200,0,735131,1.000000000000000,"2307 E 8 MILE RD",0,15.000000000000000,3154519,SANBORN,48091,2720,0,,1950,225.040662541097106,21,12-13-31-355-024,2953.817981629018959,3130,42.447217,-83.080093,1,range_interpolation,2307,"E 8 Mile Rd",,,Warren,MI,"Macomb County",48091,US,"TIGER/Line® dataset from the US Census Bureau"
,3203233,0,735144,1.000000000000000,"21240 DEQUINDRE RD",0,14.000000000000000,3154395,SANBORN,48091,3300,0,,1951,275.503311952161596,21,12-13-31-301-010,3344.266747783495703,3130,42.451818,-83.083207,1,rooftop,21240,"Dequindre Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3205149,0,735175,1.000000000000000,"3003 E 8 MILE RD",0,12.000000000000000,3154955,SANBORN,48091,3120,0,,1950,238.407550529066299,21,12-13-31-454-005,3169.920576011291359,3130,42.44729,-83.073823,1,range_interpolation,3003,"E 8 Mile Rd",,,Warren,MI,"Macomb County",48091,US,"TIGER/Line® dataset from the US Census Bureau"
,3230576,0,735571,1.000000000000000,"21811 KELLY RD",0,11.000000000000000,3015191,SANBORN,48021,16462,0,,1968,691.837116996913778,23,02-14-32-256-014,16108.227549550585536,3035,42.458955,-82.933417,1,rooftop,21811,"Kelly Rd",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3268585,0,736215,1.000000000000000,"6685 E 10 MILE RD",0,19.000000000000000,3000169,SANBORN,48015,15222,0,,0,690.418911336555993,14,01-13-21-377-001,15351.909476912704122,3020,42.477602,-83.037179,1,rooftop,6685,"E 10 Mile Rd",,,"Center Line",MI,"Macomb County",48015,US,Semcog
